restaurant name,restaurant type,rate (out of 5),num of ratings,avg cost (two people),online_order,table booking,cuisines type,area,local address
Chatpatlal Sweets & Snacks,"Quick Bites, Sweet Shop",4.1,342,200.0,1,0,Desserts,Whitefield,Marathahalli
Chats Point,Quick Bites,3.4,8,150.0,1,0,Fast Food,Banashankari,Basavanagudi
Chats Point,Quick Bites,3.4,8,150.0,1,0,Street Food,Banashankari,Basavanagudi
Chattar Mattar,Quick Bites,3.5,11,150.0,0,0,North Indian,HSR,HSR
Chattar Mattar,Quick Bites,3.5,11,150.0,0,0,Chinese,HSR,HSR
Chatter Platter,Quick Bites,3.4,29,300.0,1,0,Street Food,"Byresandra,Tavarekere,Madiwala",BTM
Chatter Platter,Quick Bites,3.4,29,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
Chattorey - The Family Restaurant,Casual Dining,3.4,37,400.0,0,0,North Indian,Brookefield,Marathahalli
Chattorey - The Family Restaurant,Casual Dining,3.4,37,400.0,0,0,Chinese,Brookefield,Marathahalli
Chavadi,"Casual Dining, Bar",4.4,2233,1200.0,1,1,Continental,Bannerghatta Road,Bannerghatta Road
Chavadi,"Casual Dining, Bar",4.4,2233,1200.0,1,1,North Indian,Bannerghatta Road,Bannerghatta Road
Chavadi,"Casual Dining, Bar",4.4,2233,1200.0,1,1,Pizza,Bannerghatta Road,Bannerghatta Road
Chavadi,"Casual Dining, Bar",4.4,2233,1200.0,1,1,Italian,Bannerghatta Road,Bannerghatta Road
Chawla's 2 Online.com,Delivery,3.5,5,800.0,1,0,North Indian,Bannerghatta Road,JP Nagar
Checkered Bar - MGM Mark,Lounge,3.6,19,1300.0,0,0,North Indian,Brookefield,Whitefield
Checkered Bar - MGM Mark,Lounge,3.6,19,1300.0,0,0,Continental,Brookefield,Whitefield
Checkered Bar - MGM Mark,Lounge,3.6,19,1300.0,0,0,Chinese,Brookefield,Whitefield
Checkpost,Casual Dining,4.0,960,600.0,1,0,South Indian,Jayanagar,JP Nagar
Checkpost,Casual Dining,4.0,960,600.0,1,0,Seafood,Jayanagar,JP Nagar
Checkpost,Casual Dining,4.0,960,600.0,1,0,North Indian,Jayanagar,JP Nagar
Checkpost,Casual Dining,4.0,960,600.0,1,0,Beverages,Jayanagar,JP Nagar
Cheers Life,Kiosk,3.4,4,300.0,0,0,Beverages,Whitefield,"Varthur Main Road, Whitefield"
Cheers Life,Kiosk,3.4,4,300.0,0,0,Juices,Whitefield,"Varthur Main Road, Whitefield"
Cheers Pub Bar & Restro,"Pub, Bar",2.8,40,1100.0,0,1,Continental,Koramangala 4th Block,Koramangala 4th Block
Cheers Pub Bar & Restro,"Pub, Bar",2.8,40,1100.0,0,1,Finger Food,Koramangala 4th Block,Koramangala 4th Block
Cheers Pub Bar & Restro,"Pub, Bar",2.8,40,1100.0,0,1,Pizza,Koramangala 4th Block,Koramangala 4th Block
Cheers Pub Bar & Restro,"Pub, Bar",2.8,40,1100.0,0,1,North Indian,Koramangala 4th Block,Koramangala 4th Block
Cheers Pub Bar & Restro,"Pub, Bar",2.8,40,1100.0,0,1,Bar Food,Koramangala 4th Block,Koramangala 4th Block
Cheesecake Alley,Bakery,3.1,8,400.0,0,0,Bakery,HSR,HSR
Cheesecake Alley,Bakery,3.1,8,400.0,0,0,Desserts,HSR,HSR
Cheesiano Pizza,Quick Bites,4.0,199,700.0,1,1,Pizza,Bannerghatta Road,JP Nagar
Cheesiano Pizza,Quick Bites,4.0,199,700.0,1,1,Italian,Bannerghatta Road,JP Nagar
Cheesy Juicy Burgers,Quick Bites,3.8,18,500.0,1,0,Burger,HSR,HSR
Cheesy Juicy Burgers,Quick Bites,3.8,18,500.0,1,0,Fast Food,HSR,HSR
Chef & Dine,Casual Dining,3.2,57,650.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Chef & Dine,Casual Dining,3.2,57,650.0,1,0,Arabian,Bannerghatta Road,Bannerghatta Road
Chef & Dine,Casual Dining,3.2,57,650.0,1,0,Fast Food,Bannerghatta Road,Bannerghatta Road
Chef Baker's,Bakery,2.9,36,600.0,1,0,Bakery,Kalyan Nagar,Nagawara
Chef Baker's,Bakery,2.9,36,600.0,1,0,Fast Food,Kalyan Nagar,Nagawara
Chef Baker's,Bakery,2.9,36,600.0,1,0,Pizza,Kalyan Nagar,Nagawara
Chef Baker's,Bakery,2.9,36,600.0,1,0,Burger,Kalyan Nagar,Nagawara
Chef Baker's,Bakery,2.9,36,600.0,1,0,Cafe,Kalyan Nagar,Nagawara
Chef Delicacies,"Takeaway, Delivery",2.7,6,400.0,1,0,Kebab,Brookefield,"Varthur Main Road, Whitefield"
Chef Delicacies,"Takeaway, Delivery",2.7,6,400.0,1,0,Rolls,Brookefield,"Varthur Main Road, Whitefield"
Chef Delicacies,"Takeaway, Delivery",2.7,6,400.0,1,0,Charcoal Chicken,Brookefield,"Varthur Main Road, Whitefield"
Chef Fast Food,Quick Bites,3.1,26,300.0,1,0,Fast Food,Indiranagar,Old Airport Road
Chef Fast Food,Quick Bites,3.1,26,300.0,1,0,North Indian,Indiranagar,Old Airport Road
Chef Fast Food,Quick Bites,3.1,26,300.0,1,0,South Indian,Indiranagar,Old Airport Road
Chef Genie,Delivery,2.8,40,500.0,1,0,Biryani,"Byresandra,Tavarekere,Madiwala",HSR
Chef Genie,Delivery,2.8,40,500.0,1,0,Fast Food,"Byresandra,Tavarekere,Madiwala",HSR
Chef in,Casual Dining,3.6,198,500.0,0,0,Biryani,Marathahalli,Brookefield
Chef in,Casual Dining,3.6,198,500.0,0,0,North Indian,Marathahalli,Brookefield
Chef in,Casual Dining,3.6,198,500.0,0,0,Chinese,Marathahalli,Brookefield
Chef Inn Regency,"Casual Dining, Bar",3.3,4,400.0,0,0,North Indian,Old Airport Road,Domlur
Chef Inn Regency,"Casual Dining, Bar",3.3,4,400.0,0,0,Chinese,Old Airport Road,Domlur
Chef Inn Regency,"Casual Dining, Bar",3.3,4,400.0,0,0,Andhra,Old Airport Road,Domlur
Chef Inn Regency,"Casual Dining, Bar",3.3,4,400.0,0,0,Mangalorean,Old Airport Road,Domlur
Chef Kitchen,Quick Bites,3.7,19,200.0,1,0,North Indian,New BEL Road,New BEL Road
Chef Kitchen,Quick Bites,3.7,19,200.0,1,0,Biryani,New BEL Road,New BEL Road
Chef Kitchen,Quick Bites,3.7,19,200.0,1,0,Charcoal Chicken,New BEL Road,New BEL Road
Chef Master,Quick Bites,3.8,75,300.0,1,0,Kerala,Basavanagudi,Jayanagar
Chef Master,Quick Bites,3.8,75,300.0,1,0,North Indian,Basavanagudi,Jayanagar
Chef Master,Quick Bites,3.8,75,300.0,1,0,Chinese,Basavanagudi,Jayanagar
Chefactory Gold by Flechazo,Casual Dining,3.7,353,700.0,1,0,North Indian,Brookefield,Whitefield
Chefactory Gold by Flechazo,Casual Dining,3.7,353,700.0,1,0,Biryani,Brookefield,Whitefield
Chefeana,Quick Bites,4.0,212,400.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Chefie,Quick Bites,3.8,37,200.0,1,0,Continental,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Chefie,Quick Bites,3.8,37,200.0,1,0,Fast Food,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Chefie,Quick Bites,3.8,37,200.0,1,0,Italian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Chefie,Quick Bites,3.8,37,200.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Chefkraft,"Takeaway, Delivery",3.9,145,800.0,0,0,Continental,Indiranagar,Indiranagar
Chefkraft,"Takeaway, Delivery",3.9,145,800.0,0,0,Fast Food,Indiranagar,Indiranagar
Chefkraft,"Takeaway, Delivery",3.9,145,800.0,0,0,Salad,Indiranagar,Indiranagar
Chef's Bank,Casual Dining,3.4,19,700.0,1,0,North Indian,Malleshwaram,Yeshwantpur
Chef's Bank,Casual Dining,3.4,19,700.0,1,0,Chinese,Malleshwaram,Yeshwantpur
Chef's Cap Chinese Cuisine Restaurant,Quick Bites,3.9,30,400.0,1,0,Chinese,Indiranagar,Old Airport Road
Chef's Gallery,Casual Dining,3.5,95,700.0,0,0,Chinese,Bellandur,Bellandur
Chef's Gallery,Casual Dining,3.5,95,700.0,0,0,Italian,Bellandur,Bellandur
Chef's Gallery,Casual Dining,3.5,95,700.0,0,0,North Indian,Bellandur,Bellandur
Chellappa's,Casual Dining,3.2,115,500.0,1,0,Chettinad,Marathahalli,Kaggadasapura
Chellappa's,Casual Dining,3.2,115,500.0,1,0,South Indian,Marathahalli,Kaggadasapura
Chellappa's,Casual Dining,3.2,115,500.0,1,0,North Indian,Marathahalli,Kaggadasapura
Chels Cafe,Cafe,3.5,20,500.0,1,0,Cafe,Brigade Road,Cunningham Road
Chels Cafe,Cafe,3.5,20,500.0,1,0,Burger,Brigade Road,Cunningham Road
Cheta's Kitchen,Quick Bites,3.9,78,350.0,1,0,Kerala,New BEL Road,Yelahanka
Cheta's Kitchen,Quick Bites,3.9,78,350.0,1,0,South Indian,New BEL Road,Yelahanka
Cheta's Kitchen,Quick Bites,3.9,78,350.0,1,0,Seafood,New BEL Road,Yelahanka
Chettayees,Quick Bites,3.4,147,400.0,1,0,Kerala,"Byresandra,Tavarekere,Madiwala",BTM
Chettayees,Quick Bites,3.4,147,400.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
Chettayees,Quick Bites,3.4,147,400.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
Chettinad Food House,Quick Bites,3.1,7,300.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
Chettinad Food House,Quick Bites,3.1,7,300.0,0,0,Chettinad,"Byresandra,Tavarekere,Madiwala",BTM
Chettinad Food House,Quick Bites,3.1,7,300.0,0,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
Chetty's Coffee,Quick Bites,3.5,87,150.0,0,0,South Indian,Kalyan Nagar,Kalyan Nagar
Chetty's Corner,Quick Bites,3.4,26,150.0,1,0,Fast Food,Malleshwaram,Rajajinagar
Chetty's Corner,Quick Bites,3.4,26,150.0,1,0,Burger,Malleshwaram,Rajajinagar
Chez Mariannick,Casual Dining,4.1,395,1000.0,0,0,French,Brookefield,Whitefield
Chez Mariannick,Casual Dining,4.1,395,1000.0,0,0,Pizza,Brookefield,Whitefield
Chez Mariannick,Casual Dining,4.1,395,1000.0,0,0,Bakery,Brookefield,Whitefield
Chichaba's Taj,Casual Dining,3.8,289,600.0,1,0,Biryani,Kalyan Nagar,Kalyan Nagar
Chichaba's Taj,Casual Dining,3.8,289,600.0,1,0,North Indian,Kalyan Nagar,Kalyan Nagar
Chichaba's Taj,Casual Dining,3.8,289,600.0,1,0,Mughlai,Kalyan Nagar,Kalyan Nagar
Chick Blast,Quick Bites,3.3,6,400.0,0,0,Fast Food,Electronic City,Electronic City
Chick Inn,Quick Bites,3.8,99,300.0,1,0,Fast Food,Malleshwaram,Rajajinagar
Chick Inn 24x7,Quick Bites,3.6,86,450.0,0,0,Fast Food,Rajajinagar,Malleshwaram
Chicken Corner,Casual Dining,3.2,6,450.0,0,0,North Indian,Lavelle Road,Majestic
Chicken Corner,Casual Dining,3.2,6,450.0,0,0,Chinese,Lavelle Road,Majestic
Chicken Corner,Casual Dining,3.2,6,450.0,0,0,Mughlai,Lavelle Road,Majestic
Chicken County,Casual Dining,3.8,136,650.0,0,0,North Indian,Lavelle Road,Majestic
Chicken County,Casual Dining,3.8,136,650.0,0,0,Chinese,Lavelle Road,Majestic
Chicken County Grand,Casual Dining,3.9,319,650.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Chicken County Grand,Casual Dining,3.9,319,650.0,1,0,Chinese,Bannerghatta Road,Bannerghatta Road
Chicken County Restaurant,Casual Dining,3.5,10,400.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Chicken County Restaurant,Casual Dining,3.5,10,400.0,1,0,Chinese,Bannerghatta Road,Bannerghatta Road
Chicken County Restaurant,Casual Dining,3.5,10,400.0,1,0,Fast Food,Bannerghatta Road,Bannerghatta Road
Chicken Dera,Quick Bites,3.0,25,400.0,0,0,Mughlai,Bannerghatta Road,JP Nagar
Chicken Dera,Quick Bites,3.0,25,400.0,0,0,Kebab,Bannerghatta Road,JP Nagar
Chicken Dera,Quick Bites,3.0,25,400.0,0,0,Biryani,Bannerghatta Road,JP Nagar
Chicken Hunt,Quick Bites,3.5,88,350.0,1,0,South Indian,Banashankari,Banashankari
Chicken Hunt,Quick Bites,3.5,88,350.0,1,0,North Indian,Banashankari,Banashankari
Chicken Hunt,Quick Bites,3.5,88,350.0,1,0,Chinese,Banashankari,Banashankari
Chicken Hunt,Quick Bites,3.5,88,350.0,1,0,Biryani,Banashankari,Banashankari
Chicken Magic,Quick Bites,3.6,214,300.0,1,0,Chinese,Koramangala 5th Block,BTM
Chicken Magic,Quick Bites,3.6,214,300.0,1,0,North Indian,Koramangala 5th Block,BTM
Chicken Man,Kiosk,3.7,48,400.0,1,0,Roast Chicken,Bellandur,Bellandur
Chicken Man,Kiosk,3.7,48,400.0,1,0,Burger,Bellandur,Bellandur
Chicken Shawarma Hub,"Takeaway, Delivery",3.1,14,250.0,0,0,Fast Food,Bellandur,Bellandur
Chicken Shawarma Hub,"Takeaway, Delivery",3.1,14,250.0,0,0,Arabian,Bellandur,Bellandur
Chicken Shawarma Hub,"Takeaway, Delivery",3.1,14,250.0,0,0,Beverages,Bellandur,Bellandur
Chickmate,Quick Bites,3.4,6,400.0,0,0,Fast Food,Kalyan Nagar,Banaswadi
Chickpet Donne Biriyani Mane,Quick Bites,2.7,37,150.0,1,0,Biryani,Kalyan Nagar,Nagawara
Chickpet Donne Biriyani Mane,Quick Bites,2.7,37,150.0,1,0,South Indian,Kalyan Nagar,Nagawara
Chickpet Donne Biriyani Mane,Quick Bites,2.7,37,150.0,1,0,Kebab,Kalyan Nagar,Nagawara
Chickpet Donne Biryani House,Casual Dining,3.7,80,600.0,1,0,Biryani,Brookefield,Marathahalli
Chickpet Donne Biryani House,Casual Dining,3.7,80,600.0,1,0,South Indian,Brookefield,Marathahalli
Chickpet Donne Biryani House,Casual Dining,3.7,80,600.0,1,0,Fast Food,Brookefield,Marathahalli
Chickz N Cheez,Quick Bites,3.4,22,300.0,1,0,North Indian,Malleshwaram,Rajajinagar
Chickz N Cheez,Quick Bites,3.4,22,300.0,1,0,Fast Food,Malleshwaram,Rajajinagar
Chikeys,Quick Bites,3.0,19,400.0,0,0,Burger,Electronic City,Electronic City
Chikeys,Quick Bites,3.0,19,400.0,0,0,Fast Food,Electronic City,Electronic City
Chikkanna Tiffin Room,Quick Bites,4.3,84,200.0,1,0,South Indian,Malleshwaram,Seshadripuram
Chikpet Donne Biriyani Corner,Quick Bites,3.2,7,400.0,1,0,Biryani,Malleshwaram,Basaveshwara Nagar
Chikpet Donne Biriyani Corner,Quick Bites,3.2,7,400.0,1,0,Kebab,Malleshwaram,Basaveshwara Nagar
Chikpet Donne Biriyani House,Food Court,3.3,18,400.0,1,0,Biryani,Brookefield,Whitefield
Chikpet Donne Biriyani House,Food Court,3.3,18,400.0,1,0,Kebab,Brookefield,Whitefield
Chikpet Donne Biryani House,Quick Bites,3.6,23,350.0,1,0,Biryani,Malleshwaram,Yeshwantpur
Chill,Casual Dining,3.8,42,800.0,0,0,North Indian,Brookefield,Whitefield
Chill,Casual Dining,3.8,42,800.0,0,0,Chinese,Brookefield,Whitefield
Chill,Casual Dining,3.8,42,800.0,0,0,Continental,Brookefield,Whitefield
Chill Magic,Beverage Shop,2.8,40,200.0,0,0,Juices,Bannerghatta Road,JP Nagar
Chill Magic,Beverage Shop,2.8,40,200.0,0,0,Beverages,Bannerghatta Road,JP Nagar
Chill Out,Beverage Shop,3.4,9,150.0,0,0,Beverages,Indiranagar,Thippasandra
Chill Out,Beverage Shop,3.4,9,150.0,0,0,Juices,Indiranagar,Thippasandra
Chill Out Cafe,Quick Bites,3.5,11,350.0,0,0,North Indian,Electronic City,Electronic City
Chill Out Cafe,Quick Bites,3.5,11,350.0,0,0,Chinese,Electronic City,Electronic City
Chillax,Quick Bites,3.3,4,300.0,0,0,Fast Food,HSR,Bommanahalli
Chillax,Quick Bites,3.3,4,300.0,0,0,Beverages,HSR,Bommanahalli
Chilld Monk,Dessert Parlor,3.5,8,250.0,1,0,Desserts,"Byresandra,Tavarekere,Madiwala",BTM
Chilld Monk,Dessert Parlor,3.5,8,250.0,1,0,Ice Cream,"Byresandra,Tavarekere,Madiwala",BTM
Chiller's Nation - Iris Inn,Bar,2.9,27,1200.0,0,0,North Indian,Marathahalli,Marathahalli
Chiller's Nation - Iris Inn,Bar,2.9,27,1200.0,0,0,Continental,Marathahalli,Marathahalli
Chiller's Nation - Iris Inn,Bar,2.9,27,1200.0,0,0,Italian,Marathahalli,Marathahalli
Chilli Chicken,Quick Bites,3.0,7,500.0,1,0,Fast Food,MG Road,Brigade Road
Chilli Flakes,Quick Bites,3.6,46,500.0,1,0,Fast Food,Banashankari,Banashankari
Chilli Flakes,Quick Bites,3.6,46,500.0,1,0,Italian,Banashankari,Banashankari
Chilli Flakes,Quick Bites,3.6,46,500.0,1,0,Beverages,Banashankari,Banashankari
Chilli N Chicken,Quick Bites,3.2,4,400.0,0,0,Andhra,Jayanagar,JP Nagar
Chilli Park,Quick Bites,2.8,40,300.0,1,0,North Indian,Electronic City,Electronic City
Chilli Park,Quick Bites,2.8,40,300.0,1,0,Chinese,Electronic City,Electronic City
Chilli Park,Quick Bites,2.8,40,300.0,1,0,Fast Food,Electronic City,Electronic City
Chillies Restaurant,Casual Dining,3.7,24,500.0,0,0,North Indian,Rajajinagar,Majestic
Chillies Restaurant,Casual Dining,3.7,24,500.0,0,0,South Indian,Rajajinagar,Majestic
Chillies Restaurant,Casual Dining,3.7,24,500.0,0,0,Chinese,Rajajinagar,Majestic
Chillikum,Quick Bites,3.6,38,350.0,1,0,North Indian,Indiranagar,Indiranagar
Chill-Um Cafe,Quick Bites,4.1,151,600.0,1,1,Cafe,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
Chill-Um Cafe,Quick Bites,4.1,151,600.0,1,1,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
Chill-Um Cafe,Quick Bites,4.1,151,600.0,1,1,Continental,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
Chilly N Chicken,Quick Bites,3.5,14,250.0,0,0,Andhra,Jayanagar,JP Nagar
Chilly N Chicken,Quick Bites,3.5,14,250.0,0,0,Biryani,Jayanagar,JP Nagar
Chillz,Quick Bites,3.5,9,100.0,0,0,Fast Food,Bannerghatta Road,JP Nagar
Chillz,Quick Bites,3.5,9,100.0,0,0,Juices,Bannerghatta Road,JP Nagar
Chillz,Quick Bites,3.5,9,100.0,0,0,Street Food,Bannerghatta Road,JP Nagar
Chin Lung Resto Bar,Bar,3.9,378,1000.0,0,0,North Indian,Brigade Road,Residency Road
Chin Lung Resto Bar,Bar,3.9,378,1000.0,0,0,Chinese,Brigade Road,Residency Road
Chin Lung Resto Bar,Bar,3.9,378,1000.0,0,0,Fast Food,Brigade Road,Residency Road
Chin Lung Resto-Bar,"Casual Dining, Bar",4.0,307,1000.0,0,0,North Indian,New BEL Road,New BEL Road
Chin Lung Resto-Bar,"Casual Dining, Bar",4.0,307,1000.0,0,0,Chinese,New BEL Road,New BEL Road
Chin Lung Resto-Bar,"Casual Dining, Bar",4.0,307,1000.0,0,0,Fast Food,New BEL Road,New BEL Road
China Bowl,Casual Dining,3.9,455,1000.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
China Down Town,Casual Dining,3.5,5,800.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 4th Block
China Garden,Quick Bites,3.6,25,300.0,1,0,Chinese,Electronic City,Electronic City
China Garden,Quick Bites,3.6,25,300.0,1,0,North Indian,Electronic City,Electronic City
China Hut,Kiosk,3.8,56,500.0,0,0,Chinese,Church Street,Frazer Town
China On My Plate,Casual Dining,2.8,23,800.0,1,0,Chinese,Bellandur,Bellandur
China Pearl,Casual Dining,4.1,155,1100.0,1,0,Chinese,Kalyan Nagar,Kalyan Nagar
China Pearl,Casual Dining,4.1,155,1100.0,1,0,Momos,Kalyan Nagar,Kalyan Nagar
China South,Casual Dining,3.4,4,600.0,0,0,Chinese,Lavelle Road,Brigade Road
China South,Casual Dining,3.4,4,600.0,0,0,Tibetan,Lavelle Road,Brigade Road
China Tang,"Takeaway, Delivery",3.7,41,600.0,1,0,Chinese,Bannerghatta Road,BTM
China Town 07,Quick Bites,2.8,40,300.0,1,0,Chinese,Bannerghatta Road,BTM
China Town 07,Quick Bites,2.8,40,300.0,1,0,Momos,Bannerghatta Road,BTM
Chination,Delivery,3.5,4,600.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 4th Block
Chinese Chaska,Casual Dining,3.1,125,550.0,1,0,Chinese,Brookefield,Whitefield
Chinese Chaska,Casual Dining,3.1,125,550.0,1,0,North Indian,Brookefield,Whitefield
Chinese Chaska,Casual Dining,3.1,125,550.0,1,0,Biryani,Brookefield,Whitefield
Chinese Corner,Quick Bites,2.8,34,200.0,0,0,Chinese,Basavanagudi,Basavanagudi
Chinese Corner and Bengali Mess,Mess,3.5,28,300.0,1,0,Chinese,New BEL Road,Sanjay Nagar
Chinese Corner and Bengali Mess,Mess,3.5,28,300.0,1,0,Bengali,New BEL Road,Sanjay Nagar
Chinese Fire Dragon,Casual Dining,3.4,25,550.0,0,0,Chinese,Old Airport Road,Domlur
Chinese Fire Dragon,Casual Dining,3.4,25,550.0,0,0,North Indian,Old Airport Road,Domlur
Chinese Fire Dragon,Casual Dining,3.4,25,550.0,0,0,Momos,Old Airport Road,Domlur
Chinese Food Point,"Takeaway, Delivery",2.8,40,300.0,1,0,Chinese,Whitefield,KR Puram
Chinese Food Point,"Takeaway, Delivery",2.8,40,300.0,1,0,Fast Food,Whitefield,KR Puram
Chinese House,Quick Bites,2.8,19,300.0,1,0,Chinese,Basavanagudi,Jayanagar
Chinese House,Quick Bites,2.8,19,300.0,1,0,Thai,Basavanagudi,Jayanagar
Chinese House,Quick Bites,2.8,19,300.0,1,0,Momos,Basavanagudi,Jayanagar
Chinese Kitchen,Quick Bites,3.8,58,150.0,1,0,Chinese,Banashankari,Basavanagudi
Chinese Square,Quick Bites,3.9,38,200.0,1,0,Chinese,Banashankari,Basavanagudi
Chinese Street,Casual Dining,3.1,134,650.0,1,0,Chinese,Whitefield,Whitefield
Chinita Real Mexican Food,Casual Dining,4.4,2658,1200.0,0,0,Mexican,Indiranagar,Indiranagar
Chinmayee's,Casual Dining,3.1,83,700.0,0,0,North Indian,Electronic City,Electronic City
Chinmayee's,Casual Dining,3.1,83,700.0,0,0,Chinese,Electronic City,Electronic City
Chinnu's Mane Biryani,Quick Bites,3.5,10,300.0,1,0,Biryani,Kalyan Nagar,Banaswadi
Chintu Chit Chat Centre,Quick Bites,3.5,22,100.0,0,0,Street Food,Kammanahalli,Banaswadi
Chit Chat Cafe,"Beverage Shop, Quick Bites",2.8,40,150.0,0,0,Beverages,Old Airport Road,Old Airport Road
Chit Chat Cafe,"Beverage Shop, Quick Bites",2.8,40,150.0,0,0,Fast Food,Old Airport Road,Old Airport Road
Chitu's Kitchen,Quick Bites,3.5,10,450.0,0,0,North Indian,Indiranagar,Indiranagar
Chitu's Kitchen,Quick Bites,3.5,10,450.0,0,0,Chinese,Indiranagar,Indiranagar
Chivi's Meilleurs Boulangers,Quick Bites,3.4,12,300.0,1,0,South Indian,Electronic City,Electronic City
Chivi's Meilleurs Boulangers,Quick Bites,3.4,12,300.0,1,0,Bakery,Electronic City,Electronic City
Chivi's Meilleurs Boulangers,Quick Bites,3.4,12,300.0,1,0,Fast Food,Electronic City,Electronic City
Choco Allure,"Takeaway, Delivery",3.4,5,300.0,0,0,Desserts,Indiranagar,Indiranagar
Choco Cheese,Dessert Parlor,2.8,40,300.0,1,0,Desserts,Koramangala 5th Block,BTM
Choco Nut Cafe,Quick Bites,3.2,19,150.0,1,0,Desserts,Electronic City,Electronic City
Chocoberry,Dessert Parlor,3.5,56,400.0,1,0,Ice Cream,Banashankari,Jayanagar
Chocoberry,Dessert Parlor,3.5,56,400.0,1,0,Desserts,Banashankari,Jayanagar
Chocoberry,Dessert Parlor,3.5,56,400.0,1,0,Beverages,Banashankari,Jayanagar
Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,0,0,Bakery,Koramangala 4th Block,Koramangala 4th Block
Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,0,0,Continental,Koramangala 4th Block,Koramangala 4th Block
Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,0,0,Sandwich,Koramangala 4th Block,Koramangala 4th Block
Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,0,0,Beverages,Koramangala 4th Block,Koramangala 4th Block
Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,0,0,Desserts,Koramangala 4th Block,Koramangala 4th Block
Chocolate D'Luxe,Dessert Parlor,4.1,183,550.0,1,0,Desserts,Brigade Road,Lavelle Road
Chocolate Junction,Dessert Parlor,3.8,29,200.0,0,0,Desserts,Brigade Road,Ulsoor
Choconut Cafe,Quick Bites,3.4,6,250.0,0,0,Fast Food,Electronic City,Electronic City
Choconut Cafe,Quick Bites,3.4,6,250.0,0,0,Beverages,Electronic City,Electronic City
Chocs Cafe,Quick Bites,3.6,23,400.0,1,0,Fast Food,Frazer Town,RT Nagar
Chocs Cafe,Quick Bites,3.6,23,400.0,1,0,Desserts,Frazer Town,RT Nagar
Chocs Cafe,Quick Bites,3.6,23,400.0,1,0,Beverages,Frazer Town,RT Nagar
Choi Choi Momos,Kiosk,3.8,29,300.0,0,0,Chinese,Brigade Road,Brigade Road
Choi Choi Momos,Kiosk,3.8,29,300.0,0,0,Fast Food,Brigade Road,Brigade Road
Choi Choi Momos,Kiosk,3.8,29,300.0,0,0,Momos,Brigade Road,Brigade Road
Choice of Food,Delivery,2.8,40,250.0,1,0,North Indian,Whitefield,Whitefield
Choice of Food,Delivery,2.8,40,250.0,1,0,Desserts,Whitefield,Whitefield
Chokha Chowka,Quick Bites,3.8,358,400.0,1,0,North Indian,Jayanagar,BTM
Chokha Chowka,Quick Bites,3.8,358,400.0,1,0,Chinese,Jayanagar,BTM
Chokha Zaika,Quick Bites,2.8,40,300.0,0,0,North Indian,Electronic City,Electronic City
Choo Zi,Delivery,2.8,40,300.0,0,0,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
ChopServe,Quick Bites,3.5,5,300.0,0,0,Chinese,HSR,HSR
Chopstick Kitchen,Casual Dining,3.4,71,600.0,1,0,Chinese,Marathahalli,Kaggadasapura
Chopstick Kitchen,Casual Dining,3.4,71,600.0,1,0,Momos,Marathahalli,Kaggadasapura
Chopstick World,Casual Dining,4.0,178,750.0,0,0,Chinese,Rajajinagar,Basaveshwara Nagar
Chopstick World,Casual Dining,4.0,178,750.0,0,0,North Indian,Rajajinagar,Basaveshwara Nagar
Chord Road Resto-Bar,"Casual Dining, Lounge",3.2,97,1000.0,0,0,North Indian,Rajajinagar,Rajajinagar
Chord Road Resto-Bar,"Casual Dining, Lounge",3.2,97,1000.0,0,0,South Indian,Rajajinagar,Rajajinagar
Chord Road Resto-Bar,"Casual Dining, Lounge",3.2,97,1000.0,0,0,Chinese,Rajajinagar,Rajajinagar
Chorum Curryum,Quick Bites,2.8,40,250.0,0,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
